date,EMB,ICLN,SRLN
2021-09-09 04:00:00,91.9566650390625,21.6867733001709,33.80629348754883
2021-09-10 04:00:00,91.66439056396484,21.346290588378903,33.79154968261719
2021-09-13 04:00:00,91.78618621826172,21.77188873291016,33.821044921875
2021-09-14 04:00:00,91.96481323242188,21.639480590820312,33.83578109741211
2021-09-15 04:00:00,91.94854736328124,21.33683204650879,33.887386322021484
2021-09-16 04:00:00,91.64002990722656,21.194965362548828,33.8947639465332
2021-09-17 04:00:00,91.33963012695312,21.299001693725582,33.8947639465332
2021-09-20 04:00:00,90.91744995117188,20.731529235839844,33.887386322021484
2021-09-21 04:00:00,91.08794403076172,20.977436065673828,33.86526870727539
2021-09-22 04:00:00,91.14476776123048,21.2706298828125,33.902130126953125
2021-09-23 04:00:00,90.4465103149414,21.45978736877441,33.90949249267578
2021-09-24 04:00:00,90.07306671142578,21.04363822937012,33.94635391235352
2021-09-27 04:00:00,89.80512237548828,21.21388053894043,33.953731536865234
2021-09-28 04:00:00,89.29361724853516,20.75044631958008,33.93160629272461
2021-09-29 04:00:00,89.37480926513672,20.53291320800781,33.99058151245117
2021-09-30 04:00:00,89.35858154296875,20.476167678833008,33.92424392700195
2021-10-01 04:00:00,89.3382339477539,20.58966064453125,33.99082946777344
2021-10-04 04:00:00,88.90657043457031,20.050567626953125,33.94643783569336
2021-10-05 04:00:00,88.96356201171875,20.08839988708496,33.93162536621094
2021-10-06 04:00:00,88.77623748779297,20.13568878173828,33.89464569091797
2021-10-07 04:00:00,88.87397003173828,20.3437614440918,33.92423629760742
2021-10-08 04:00:00,88.65409851074219,20.1829776763916,33.94643783569336
2021-10-11 04:00:00,88.40970611572266,20.25864028930664,33.92423629760742
2021-10-12 04:00:00,88.69477081298828,21.02472305297852,33.91683578491211
2021-10-13 04:00:00,89.25674438476562,21.705686569213867,33.902042388916016
2021-10-14 04:00:00,89.63956451416016,21.620567321777344,33.93903732299805
2021-10-15 04:00:00,89.5336685180664,21.6867733001709,33.93903732299805
2021-10-18 04:00:00,89.240478515625,21.77188873291016,33.89464569091797
2021-10-19 04:00:00,89.17530822753906,22.30153083801269,33.91683578491211
2021-10-20 04:00:00,89.22416687011719,22.43393898010254,33.93903732299805
2021-10-21 04:00:00,88.84137725830078,22.46231269836425,33.93162536621094
2021-10-22 04:00:00,89.1916275024414,22.28261375427246,33.953834533691406
2021-10-25 04:00:00,89.25674438476562,22.613637924194336,33.93162536621094
2021-10-26 04:00:00,89.44409942626953,22.46231269836425,33.94643783569336
2021-10-27 04:00:00,89.97350311279297,23.13381576538086,33.93903732299805
2021-10-28 04:00:00,89.80245208740234,23.93773078918457,33.97602844238281
2021-10-29 04:00:00,89.50111389160156,23.899900436401367,33.96124267578125
2021-11-01 04:00:00,89.25434875488281,24.39171028137207,33.946380615234375
2021-11-02 04:00:00,89.36875915527344,23.92827033996582,33.97608184814453
2021-11-03 04:00:00,89.22982788085938,23.37972068786621,33.99836730957031
2021-11-04 04:00:00,89.8753662109375,23.256765365600582,34.013214111328125
2021-11-05 04:00:00,90.55354309082033,22.96357727050781,34.094913482666016
2021-11-08 05:00:00,90.47183227539062,23.37972068786621,34.10976791381836
2021-11-09 05:00:00,90.63526153564452,23.256765365600582,34.08748245239258
